,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56,tag57,tag58,tag59,tag60,tag61,tag62,tag63,tag64,tag65,tag66,tag67,tag68,tag69,tag70,tag71,tag72,tag73,tag74,tag75,tag76,tag77,tag78,tag79,tag80,tag81,tag82,tag83,tag84,tag85,tag86,tag87,tag88,tag89,tag90,tag91,tag92,tag93,tag94,tag95,tag96,tag97,tag98,tag99,tag100,tag101,tag102,tag103,tag104,tag105,tag106,tag107
2017-12-28 19:15:00,0.6486,2.3133,0.7021,-0.6277,-0.0,0.1305,-0.0904,0.5048,0.4774,-0.2728,1.1125,-0.3646,-0.4349,0.0,-0.0,-0.7816,-0.3426,-0.0488,0.1225,-0.3794,-0.6779,0.4715,-0.3907,-1.9232,-0.5372,-0.4981,-0.3896,1.2545,1.226,-0.346,-0.4202,-0.3917,-0.905,0.4173,1.4397,0.8117,-0.8164,0.8948,-0.5964,0.0508,-0.4508,1.5378,0.3691,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7725,0.7734,0.0705,0.0668,-0.1875,-0.4456,0.0715,-0.0566,-0.0566,1.0895,0.0,-0.156,-1.1501,0.6893,-0.4731,0.0348,-0.3713,-0.3916,1.0783,1.1259,-0.0712,0.4125,0.4114,1.2079,1.9557,0.2836,0.0888,0.8573,-0.5992,-0.0317,-0.0164,0.1731,0.3362,0.4503,0.2543,0.9177,0.0,-1.0412,-0.3135,-0.0663,-0.2595,-0.5965,0.1243,-0.0213,-0.3133,-0.2855,-0.5972,-0.0384,-0.3797,-0.3252,0.0699,0.3007
2017-12-28 19:20:00,0.6486,2.2648,0.9317,-0.6277,-0.0,0.1327,-0.0906,0.5279,0.534,-0.2728,1.1815,-0.3646,-0.4349,0.0,-0.0,-0.815,-0.2427,-0.0507,-0.7455,-0.3873,-0.6512,0.1441,-0.3864,-1.8763,-0.5254,-0.4837,-0.2651,1.3847,1.3211,-0.3461,-0.4202,-0.2648,-0.905,0.3849,1.3755,0.8214,-0.4546,0.923,-0.5964,0.0512,-0.4508,1.5349,0.3668,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7608,0.7617,1.2209,-0.7282,-0.219,-0.5522,0.0714,-0.0566,-0.0566,1.1431,0.0,-0.156,-1.1507,0.6733,1.3733,-0.7946,-0.2518,-0.2739,1.1918,1.3007,-0.0738,0.4347,0.4458,1.1951,1.9048,0.3463,0.0888,0.8735,-0.5991,-0.0344,-0.0196,0.1636,0.3256,0.3504,0.2262,0.7458,0.0,-1.0412,-0.3135,-0.0663,-0.3016,-0.544,0.0945,-0.0396,-0.0336,-0.2855,-0.2615,-0.0393,-0.3549,-0.332,0.1316,0.2619
2017-12-28 19:25:00,0.6486,0.6354,0.9146,-0.6277,-0.0,0.134,-0.0908,0.5349,0.522,-0.2728,0.9184,-0.3647,-0.4349,0.0,-0.0,-0.8188,-0.4866,-0.0527,0.3776,-0.3953,-0.6984,0.2183,-0.3821,-1.0845,-0.5137,-0.4694,-0.3929,1.1082,1.0601,-0.3472,-0.4202,-0.3945,-0.905,0.3525,1.3112,0.831,-0.328,0.9871,-0.5964,0.0541,-0.4507,1.532,0.4574,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7491,0.7499,1.2121,-1.0322,-0.1451,-0.7879,0.0714,-0.0566,-0.0566,0.6017,0.0,-0.156,-1.1513,0.2387,1.5648,-1.1587,-0.3706,-0.3886,0.864,0.9105,-0.0767,0.4129,0.4201,1.2147,2.0214,0.409,0.0888,0.9249,-0.5989,-0.037,-0.0229,0.154,0.3231,-0.0815,0.1982,0.5269,0.0,-1.0412,-0.3135,-0.0663,-0.3437,-0.3351,0.0648,-0.0579,-0.2419,-0.2855,-0.5115,-0.0402,-0.2584,-0.2267,0.1932,0.2231
2017-12-28 19:30:00,0.6486,-0.7064,1.0513,-0.6277,-0.0,0.1308,-0.0909,0.5067,0.4881,-0.2728,0.5599,-0.3647,-0.4349,0.0,-0.0,-0.7665,-0.6119,-0.0546,0.396,-0.4032,-0.7519,0.1922,-0.3778,-0.4382,-0.502,-0.4604,-0.3723,0.4101,0.4726,-0.3474,-0.4202,-0.3725,-0.905,0.3201,1.2428,0.8407,0.124,1.0778,-0.5964,0.0636,-0.4507,1.5291,0.4497,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7374,0.7382,1.2419,-1.1117,-0.0712,-0.6865,0.0714,-0.0566,-0.0566,-0.2345,0.0,-0.156,-1.1519,0.2324,1.2262,-1.0796,-0.3649,-0.3912,0.046,-0.0177,-0.0795,0.4074,0.4281,1.23,2.0527,0.3912,0.0888,0.9762,-0.5988,-0.0397,-0.0261,0.1445,0.323,-0.0098,0.1701,0.4482,0.0,-1.0412,-0.3135,-0.0663,-0.3858,-0.8228,0.035,-0.0762,-0.3074,-0.2855,-0.4874,-0.0411,-0.755,-0.6442,0.2548,0.1843
2017-12-28 19:35:00,0.6486,-0.8978,0.9991,-0.6277,-0.0,0.1319,-0.0911,0.5038,0.4889,-0.2727,0.4696,-0.3647,-0.4349,0.0,-0.0,-0.4637,-0.6222,-0.0565,0.42,-0.4111,-0.727,0.166,-0.3735,-0.2649,-0.4903,-0.4609,-0.4111,0.1793,0.2791,-0.3476,-0.4202,-0.4204,-0.9051,0.2877,1.1736,0.8504,-0.4719,1.1686,-0.5964,0.0536,-0.4507,1.5261,0.4038,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7257,0.7265,0.5762,-0.6803,0.0454,-0.5883,0.0714,-0.0566,-0.0566,-0.3256,0.0,-0.156,-1.1524,0.5449,0.0327,-0.692,-0.394,-0.4102,-0.2691,-0.3683,-0.0824,0.423,0.3783,1.2183,1.9157,0.3665,0.0888,1.0276,-0.5986,-0.0424,-0.0294,0.1349,0.3229,0.0751,0.142,0.3694,0.0,-1.0412,-0.3135,-0.0663,-0.428,-0.5962,0.0052,-0.0945,-0.5158,-0.2855,-0.742,-0.042,-0.5047,-0.4391,0.3165,0.1455
2017-12-28 19:40:00,0.6486,-0.8978,1.2071,-0.6277,-0.0,0.1337,-0.0912,0.5215,0.5014,-0.2727,0.4598,-0.3647,-0.4349,0.0,-0.0,-0.333,-0.5804,-0.0584,0.4316,-0.419,-0.702,0.1398,-0.3692,-0.2713,-0.4786,-0.4615,-0.3854,0.1668,0.269,-0.3487,-0.4202,-0.3981,-0.9051,0.2553,1.1156,0.8595,-1.1494,1.2554,-0.5964,0.0664,-0.4506,1.5231,0.3579,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.714,0.7148,-0.4498,0.0957,0.2237,-0.5186,0.0714,-0.0566,-0.0566,-0.3256,0.0,-0.156,-1.153,1.0076,-0.9225,0.0242,-0.3647,-0.3888,-0.2999,-0.4195,-0.1092,0.401,0.4073,1.2145,1.9816,0.3418,0.0888,1.0789,-0.5985,-0.0451,-0.0326,0.1254,0.3227,0.1601,0.114,0.2951,0.0,-1.0412,-0.3135,-0.0663,-0.4588,-0.6287,-0.0246,-0.1128,-0.4787,-0.2855,-0.7397,-0.0428,-0.6014,-0.5467,0.3781,0.1067
2017-12-28 19:45:00,0.6486,-0.8978,0.5447,-0.6277,-0.0,0.136,-0.0914,0.5753,0.5726,-0.2727,0.4649,-0.3647,-0.4349,0.0,-0.0,-0.5135,-0.7552,-0.0603,0.3605,-0.4269,-0.677,0.1142,-0.3649,-0.2776,-0.4669,-0.462,-0.3731,0.1725,0.2727,-0.3486,-0.4202,-0.381,-0.9051,0.2229,1.0612,0.848,-1.0796,1.2502,-0.5964,0.0917,-0.4506,1.5202,0.3462,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.7022,0.7031,1.1049,-0.423,0.2735,-0.4489,0.0713,-0.0566,-0.0566,-0.3256,0.0,-0.156,-1.1536,0.9864,1.0942,-0.9666,-0.3908,-0.4082,-0.2847,-0.4006,-0.6384,0.4052,0.382,1.2274,2.0678,0.3171,0.0888,1.1302,-0.5984,-0.0478,-0.0359,0.1158,0.3226,0.2339,0.0859,0.2287,0.0,-1.0412,-0.3135,-0.0663,-0.4662,-0.447,-0.0543,-0.1311,-0.3587,-0.2855,-0.6208,-0.0437,-0.3134,-0.2654,0.4397,0.068
2017-12-28 19:50:00,0.6486,-0.8978,1.0526,-0.6277,-0.0,0.1292,-0.0915,0.5668,0.5266,-0.2727,0.4627,-0.3646,-0.4349,0.0,-0.0,-0.7231,-0.8931,-0.0622,0.4437,-0.4349,-0.652,0.0919,-0.3606,-0.284,-0.4552,-0.4625,-0.3845,0.1777,0.2777,-0.3485,-0.4202,-0.4002,-0.9051,0.1905,0.9916,0.8365,-1.0891,1.245,-0.5964,0.1242,-0.4505,1.5173,0.3428,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6905,0.6914,1.0448,-0.7443,0.154,-0.9405,0.0713,-0.0566,-0.0566,-0.3256,0.0,-0.156,-1.1542,0.9885,0.9978,-0.8865,-0.3569,-0.3813,-0.2695,-0.3818,-0.6726,0.3694,0.3733,1.2329,2.0432,0.2924,0.0888,1.1816,-0.5982,-0.0505,-0.0392,0.1063,0.3225,0.2464,0.0579,0.1743,0.0,-1.0412,-0.3135,-0.0663,-0.4736,-0.6925,-0.0841,-0.1494,-0.6623,-0.2855,-0.8753,-0.0446,-0.7119,-0.63,0.5013,0.0292
2017-12-28 19:55:00,0.6486,-0.8978,1.2122,-0.6277,-0.0,0.1284,-0.0917,0.5707,0.5703,-0.2727,0.4617,-0.3646,-0.4349,0.0,-0.0,-0.7938,-1.0066,-0.0642,0.3837,-0.4428,-0.6271,0.0696,-0.3563,-0.2904,-0.4435,-0.463,-0.3779,0.1762,0.2761,-0.3479,-0.4202,-0.3791,-0.9051,0.1581,0.9368,0.825,-0.8773,1.2398,-0.5965,0.0985,-0.4505,1.5144,0.3393,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6788,0.6797,1.2444,-0.8498,0.0345,-0.8254,0.0713,-0.0566,-0.0566,-0.3256,0.0,-0.156,-1.1548,1.0076,1.4084,-0.8063,-0.3974,-0.4212,-0.2543,-0.3629,-0.7657,0.3643,0.3732,1.2251,2.0192,0.2677,0.0888,1.2329,-0.5981,-0.0532,-0.0424,0.0967,0.3223,0.259,0.0298,0.1286,0.0,-1.0412,-0.3135,-0.0663,-0.481,-0.7737,-0.1139,-0.1676,-0.6773,-0.2855,-0.8669,-0.0455,-0.7049,-0.6386,0.563,-0.0096
2017-12-28 20:00:00,0.6486,-0.8663,1.0544,-0.6277,-0.0,0.1352,-0.0919,0.5572,0.5677,-0.2726,0.4673,-0.3645,-0.4349,0.0,-0.0,-0.7611,-1.1757,-0.0661,0.337,-0.4507,-0.6021,0.0473,-0.352,-0.2967,-0.4317,-0.4635,-0.4125,0.1801,0.2808,-0.3488,-0.4202,-0.415,-0.9051,0.126,0.8892,0.8135,-0.9561,1.2345,-0.5965,0.1058,-0.4504,1.5114,0.3358,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6671,0.668,1.2367,-1.2153,-0.085,-0.7102,0.0713,-0.0566,-0.0566,-0.3095,0.0,-0.156,-1.1554,0.9896,1.1375,-1.222,-0.4025,-0.4279,-0.2391,-0.344,-0.7892,0.2926,0.3909,1.2375,2.0636,0.243,0.0888,1.2843,-0.598,-0.0558,-0.0457,0.0872,0.3222,0.2716,0.0018,0.083,0.0,-1.0412,-0.3135,-0.0663,-0.4884,-0.726,-0.1436,-0.1859,-0.384,-0.2855,-0.5905,-0.0464,-0.7407,-0.6647,0.6246,-0.0484
2017-12-28 20:05:00,0.6486,-0.851,1.4358,-0.6277,-0.0,0.1313,-0.092,0.5988,0.5347,-0.2726,0.4779,-0.3645,-0.4349,0.0,-0.0,-0.4403,-1.2258,-0.068,0.4142,-0.4586,-0.5771,0.025,-0.3477,-0.3031,-0.42,-0.464,-0.3701,0.1984,0.2971,-0.3482,-0.4202,-0.3744,-0.9051,0.1057,0.8415,0.802,-0.8773,1.1962,-0.5965,0.1588,-0.4504,1.5085,0.3323,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6554,0.6562,0.1207,0.3154,-0.2101,-0.5951,0.0712,-0.0566,-0.0566,-0.2934,0.0,-0.156,-1.156,0.9942,Bad,0.2968,-0.3706,-0.3873,-0.2239,-0.3251,-0.7968,0.3303,0.3506,1.2496,2.0981,0.2184,0.0888,1.2384,-0.5978,-0.0585,-0.0489,0.0777,0.3221,0.2842,-0.0263,0.0433,0.0,-1.0412,-0.3135,-0.0663,-0.4957,-0.847,-0.1734,-0.2042,-0.8483,-0.2855,-1.1272,-0.0473,-0.7777,-0.7215,0.6163,-0.0872
2017-12-28 20:10:00,0.6486,-0.7422,1.3254,-0.6277,-0.0,0.1332,-0.0922,0.5913,0.573,-0.2726,0.5022,-0.3644,-0.4349,0.0,-0.0,-0.3095,-1.3013,-0.0699,0.329,-0.4666,-0.8022,0.0027,-0.3434,-0.3095,-0.4083,-0.4645,-0.3799,0.2465,0.3391,-0.3481,-0.4202,-0.385,-0.9052,0.0853,0.7939,0.7905,-0.9277,1.1188,-0.5965,0.0818,-0.4503,1.5055,0.3288,0.0,-0.3074,0.0,-0.6493,0.0,-1.0412,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6437,0.6445,1.1669,-0.1444,-0.0134,-0.4799,0.0712,-0.0566,-0.0566,-0.2291,0.0,-0.156,-2.0699,0.975,1.1295,-0.6186,-0.3713,-0.3968,-0.2087,-0.3062,-0.7961,0.3783,0.3433,1.3093,2.3514,0.1937,0.0888,1.1694,-0.5977,-0.0614,-0.0522,0.0681,0.3219,0.2968,-0.0544,0.0598,0.0,-1.0412,-0.3135,-0.0663,-0.5031,-0.6256,-0.2032,-0.2225,-0.5612,-0.2855,-0.7671,-0.0482,-0.5315,-0.5617,0.607,-0.126
2017-12-28 20:15:00,0.6486,-0.4763,1.0101,-0.6277,-0.0,0.1302,-0.0923,0.5821,0.5402,-0.2726,0.5723,-0.3644,-0.4349,0.0,-0.0,-0.4187,-1.2195,-0.0718,0.3936,-0.4745,-0.7656,0.0046,-0.3391,-0.3158,-0.3966,-0.465,-0.375,0.3751,0.4451,-0.3477,-0.4202,-0.379,-0.9052,0.065,0.7426,0.779,-0.7605,1.0413,-0.5965,0.0546,-0.4503,1.5026,0.3254,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.632,0.6328,1.2654,-1.1066,0.653,-0.6831,0.0712,-0.0566,-0.0566,-0.0609,0.0,-0.156,-2.066,0.9904,1.7987,-1.1024,-0.3643,-0.3862,-0.0112,-0.0926,-0.7954,0.3772,0.3026,1.346,2.3924,0.1962,0.0888,1.1005,-0.5975,-0.0652,-0.0554,0.0586,0.3218,0.3093,-0.0824,0.3047,0.0,1.5956,-0.3135,-0.0663,-0.5105,-0.7463,-0.233,-0.2408,-0.7202,-0.2855,-0.9143,-0.049,-0.8112,-0.6425,0.5978,-0.1648
2017-12-28 20:20:00,0.6486,-0.1105,1.0859,-0.6277,-0.0,0.1293,-0.0925,0.5782,0.5367,-0.2726,0.6718,-0.3643,-0.4349,0.0,-0.0,-0.6473,-0.7563,-0.0737,0.3986,-0.4824,-0.729,0.0144,-0.3348,-0.4157,-0.3849,-0.4655,-0.4046,0.5595,0.6102,-0.3474,-0.4202,-0.4117,-0.9052,0.0447,0.6892,0.7674,-0.8617,0.9638,-0.5965,0.0442,-0.4502,1.4997,0.3215,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6203,0.6211,1.1905,-1.066,1.3194,-0.7691,0.0712,-0.0566,-0.0566,0.1729,0.0,-0.156,-2.0622,0.9954,1.3231,-1.0493,-0.3978,-0.4127,0.1911,0.1369,-0.7947,0.3446,0.3479,1.3665,2.4466,0.2052,0.0888,1.0315,-0.5974,-0.069,-0.0587,0.049,0.3217,0.3109,-0.1105,0.4376,0.0,1.5956,-0.3135,-0.0663,-0.5179,-0.7585,-0.2627,-0.2591,-0.4727,-0.2855,-0.6892,-0.0499,-0.7379,-0.6804,0.5885,-0.2035
2017-12-28 20:25:00,0.6486,0.3295,1.0812,-0.6277,-0.0,0.133,-0.0926,0.5736,0.5869,-0.2725,0.7794,-0.3643,-0.4349,0.0,-0.0,-0.7107,-0.5247,-0.0757,0.4012,-0.4903,-0.6924,0.0241,-0.3305,-0.7556,-0.3732,-0.466,-0.3834,0.7521,0.7768,-0.3477,-0.4202,-0.389,-0.9052,0.0244,0.6283,0.7559,-0.4471,0.8863,-0.5965,0.0305,-0.4502,1.4967,0.3173,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.6085,0.6094,1.2281,-1.0255,0.6441,-0.6774,0.0711,-0.0566,-0.0566,0.4141,0.0,-0.156,-2.0583,0.464,1.4687,-0.9963,-0.3894,-0.4092,0.3934,0.3664,-0.7939,0.3588,0.3389,1.3786,2.4106,0.2142,0.0888,0.9625,-0.5973,-0.0728,-0.062,0.0395,0.3215,0.3011,-0.1385,0.4605,0.0,1.5956,-0.3135,-0.0663,-0.5253,-0.8306,-0.2925,-0.2774,-0.7812,-0.2855,-1.0126,-0.0508,-0.6918,-0.6464,0.5792,-0.2423
2017-12-28 20:30:00,0.6486,0.644,1.3007,-0.6277,-0.0,0.1308,-0.0928,0.5679,0.5273,-0.2725,0.8494,-0.3642,-0.4349,0.0,-0.0,-0.7341,-0.3772,-0.0776,0.4781,-0.4982,0.5134,0.0339,-0.3262,-0.9174,-0.3694,-0.4665,-0.3604,0.9118,0.9136,-0.3471,-0.4202,-0.3662,-0.9052,0.0041,0.5674,0.7444,-0.4592,0.8088,-0.5965,0.0168,-0.4501,1.4938,0.3132,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5968,0.5977,1.1372,-1.4808,-0.1571,-0.5856,0.0711,-0.0566,-0.0566,0.6071,0.0,-0.156,0.0116,0.455,1.5075,-1.4217,-0.3465,-0.3715,0.5957,0.5959,-0.7932,0.3613,0.3709,1.2072,1.6766,0.2232,0.0888,0.8935,-0.5971,-0.0766,-0.0652,0.0299,0.3214,0.2913,-0.1666,0.1554,0.0,1.5956,-0.3135,-0.0663,-0.5326,-0.8529,-0.3223,-0.2957,-0.7443,-0.2855,-1.0158,-0.0517,-0.7263,-0.6753,0.57,-0.2811
2017-12-28 20:35:00,0.6486,1.0484,1.2009,-0.6277,-0.0,0.1297,-0.093,0.5762,0.5378,-0.2725,0.8795,-0.3642,-0.4349,0.0,-0.0,-0.4469,-0.1794,-0.0795,0.6136,-0.5062,0.6912,0.0436,-0.3219,-1.3862,-0.369,-0.467,-0.4008,1.0071,0.9951,-0.3474,-0.4202,-0.3986,-0.9052,-0.0163,0.5066,0.7329,-0.8991,0.7313,-0.5965,0.0285,-0.4501,1.4909,0.3091,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5851,0.586,-0.8956,0.0837,-0.4548,-0.5303,0.0711,-0.0566,-0.0566,0.7035,0.0,-0.156,0.0351,0.7465,-1.3254,0.1399,-0.3915,-0.412,0.7423,0.7591,-0.7925,0.3613,0.3557,1.0961,1.7109,0.2322,0.0888,0.8246,-0.597,-0.0804,-0.0685,0.0204,0.3213,0.2814,-0.1946,-0.173,0.0,1.5956,-0.3135,-0.0663,-0.54,-0.8751,-0.3521,-0.314,-0.6951,-0.2855,-0.8852,-0.0526,-0.7714,-0.7164,0.5607,-0.3199
2017-12-28 20:40:00,0.6486,1.648,0.4563,-0.6277,-0.0,0.1263,-0.0931,0.5751,0.574,-0.2725,0.8728,-0.3642,-0.4349,0.0,-0.0,-0.3161,0.0152,-0.0811,0.5355,-0.5141,0.751,0.0534,-0.3176,-1.9092,-0.3686,-0.4675,-0.3791,1.0675,1.0487,-0.3475,-0.4202,-0.3856,-0.9053,-0.0366,0.4648,0.7214,-0.6333,0.6538,-0.5965,0.0474,-0.45,1.4879,0.305,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5734,0.5742,0.7261,-0.1944,-0.364,-0.5635,0.0711,-0.0566,-0.0566,0.7679,0.0,-0.156,0.028,0.7364,0.2322,-0.1943,-0.3925,-0.4146,0.7946,0.8177,-0.7918,0.3515,0.396,1.0801,1.6823,0.2413,0.0888,0.7556,-0.5969,-0.0842,-0.0717,0.0108,0.3211,0.2716,-0.2227,-0.2615,0.0,1.5956,-0.3135,-0.0663,-0.5474,-0.5834,-0.3818,-0.3323,-0.2099,-0.2855,-0.4295,-0.0535,-0.5546,-0.3669,0.5515,-0.3587
2017-12-28 20:45:00,0.6486,1.6409,1.0271,-0.6277,-0.0,0.1348,-0.0933,0.5739,0.522,-0.2725,0.8903,-0.3641,-0.4349,0.0,-0.0,-0.3662,0.0241,-0.0816,0.5558,-0.522,0.5215,0.0441,-0.3133,-1.8441,-0.3682,-0.468,-0.4088,1.0927,1.0639,-0.3488,-0.4202,-0.4143,-0.9053,-0.0569,0.4356,0.7099,-0.5486,0.5763,-0.5965,0.0482,-0.45,1.485,0.3009,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5617,0.5625,0.8337,-0.4725,-0.2732,-0.5967,0.071,-0.0566,-0.0566,0.7852,0.0,-0.156,0.0046,0.7473,0.6024,-0.5284,-0.3992,-0.4214,0.8468,0.8762,-0.7911,0.381,0.3689,1.08,1.6796,0.2503,0.0888,0.6866,-0.5967,-0.088,-0.075,0.0013,0.321,0.2618,-0.2508,-0.3322,0.0,1.5956,-0.3135,-0.0663,-0.5548,-0.492,-0.4116,-0.3506,-0.2461,-0.2855,-0.471,-0.0544,-0.4148,-0.4363,0.5422,-0.3975
2017-12-28 20:50:00,0.6486,0.7454,1.3343,-0.6277,-0.0,0.1306,-0.0934,0.5714,0.5399,-0.2724,0.8611,-0.3641,-0.4349,0.0,-0.0,-0.36,-0.0394,-0.0822,0.543,-0.5299,0.6765,0.0256,-0.309,-1.1317,-0.3678,-0.4685,-0.3955,0.9612,0.9536,-0.3479,-0.4202,-0.4017,-0.9053,-0.0772,0.4063,0.6984,-0.6576,0.4988,-0.5965,0.0465,-0.45,1.482,0.2968,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.55,0.5508,1.1444,-0.7506,-0.1824,-0.6498,0.071,-0.0566,-0.0566,0.5749,0.0,-0.156,-0.0187,0.7276,1.0562,-0.8125,-0.3781,-0.4013,0.6522,0.6589,-0.7903,0.3856,0.3651,1.072,1.6887,0.2593,0.0888,0.6176,-0.5966,-0.0917,-0.0782,-0.0082,0.3209,0.252,-0.2788,-0.3338,0.0,1.5956,-0.3135,-0.0663,-0.5621,-0.4783,-0.4414,-0.3689,-0.3211,-0.2855,-0.4867,-0.0552,-0.3105,-0.2747,0.5329,-0.4363
2017-12-28 20:55:00,0.6486,0.0417,1.014,-0.6277,-0.0,0.1309,-0.0936,0.5784,0.5737,-0.2724,0.7292,-0.364,-0.4349,0.0,-0.0,-0.3503,-0.0794,-0.0827,0.6056,-0.5379,0.6797,0.0071,-0.3047,-0.5622,-0.3675,-0.469,-0.3773,0.6811,0.7074,-0.349,-0.4202,-0.3868,-0.9053,-0.0976,0.3771,0.6869,-0.3776,0.4213,-0.5965,0.0449,-0.4499,1.4791,0.2927,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5383,0.5391,1.1739,-1.4623,-0.0915,-0.8829,0.071,-0.0566,-0.0566,0.2372,0.0,-0.156,-0.0421,0.5224,1.5213,-1.4562,-0.3674,-0.3906,0.3994,0.372,-0.7896,0.3362,0.3939,1.0672,1.6547,0.2683,0.0888,0.5486,-0.5965,-0.0955,-0.0815,-0.0178,0.3207,0.2421,-0.3069,-0.3539,0.0,1.5956,-0.3135,-0.0663,-0.5695,-0.6896,-0.4712,-0.3872,-0.3854,-0.2855,-0.6523,-0.0561,-0.6546,-0.5541,0.5237,-0.475
2017-12-28 21:00:00,0.6486,-0.2267,1.1204,-0.6277,-0.0,0.1293,-0.0937,0.5843,0.5161,-0.2724,0.6463,-0.364,-0.4349,0.0,-0.0,-0.3166,-0.1326,-0.0832,0.5491,-0.5458,0.6253,-0.0114,-0.3004,-0.4929,-0.3671,-0.4695,-0.3689,0.5277,0.5803,-0.349,-0.4202,-0.3838,-0.9053,-0.1179,0.3478,0.6754,-0.5349,0.3438,-0.5965,0.0433,-0.4499,1.4762,0.2886,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5265,0.5274,0.806,-0.9135,0.0251,-0.737,0.071,-0.0566,-0.0566,0.1011,0.0,-0.156,-0.0692,0.5309,0.1068,-0.886,-0.3926,-0.4159,0.149,0.0999,-0.7889,0.4007,0.3404,0.8407,0.7362,0.2773,0.0888,0.4797,-0.5963,-0.0993,-0.0848,-0.0273,0.3206,0.2323,-0.3349,-0.3741,0.0,1.5956,-0.3135,-0.0663,-0.5769,-0.538,-0.5009,-0.4055,-0.3599,-0.2855,-0.6358,-0.057,-0.5367,-0.5076,0.5144,-0.5138
2017-12-28 21:05:00,0.6486,-0.198,1.2644,-0.6277,-0.0,0.1323,-0.0939,0.5626,0.5259,-0.2724,0.6473,-0.3639,-0.4349,0.0,-0.0,-0.3093,-0.0933,-0.0838,0.573,-0.5537,0.7966,-0.0298,-0.2961,-0.4581,-0.3667,-0.47,-0.3811,0.5184,0.5752,-0.3493,-0.4202,-0.3908,-0.9053,-0.1382,0.3185,0.6638,-0.1602,0.2663,-0.5966,0.0374,-0.4498,1.4732,0.282,0.0,-0.3074,0.0,-0.6493,0.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.5148,0.5157,0.6666,0.0309,0.1417,-0.5911,0.0709,-0.0566,-0.0566,0.1247,0.0,-0.156,0.1476,0.5024,0.4017,0.0318,-0.3906,-0.4093,0.1689,0.1056,-0.7882,0.3626,0.3685,0.7544,1.333,0.2806,0.0888,0.4107,-0.5962,-0.1031,-0.088,-0.0369,0.3205,0.2225,-0.363,-0.4026,0.0,1.5956,-0.3135,-0.0663,-0.5843,0.0117,-0.5307,-0.4238,-0.2179,-0.2855,-0.5158,-0.0579,0.0223,0.068,0.5663,-0.5526
